1926,"Owen Roberts Intl","Georgetown","Cayman Islands","GCM","MWCR",19.292778,-81.35775,8,-5,"U","America/Cayman"
1927,"Clarence A Bain","Clarence Bain","Bahamas","","MYAB",24.287664,-77.684614,19,-5,"U","America/Nassau"
1928,"Fresh Creek","Andros Town","Bahamas","ASD","MYAF",24.698283,-77.795611,5,-5,"U","America/Nassau"
1930,"Marsh Harbour","Marsh Harbor","Bahamas","MHH","MYAM",26.511406,-77.083472,6,-5,"U","America/Nassau"
1931,"San Andros","San Andros","Bahamas","SAQ","MYAN",25.053814,-78.048997,5,-5,"U","America/Nassau"
1932,"Spring Point","Spring Point","Bahamas","AXP","MYAP",22.441828,-73.970858,11,-5,"U","America/Nassau"
1933,"Sandy Point","Sandy Point","Bahamas","","MYAS",26.004639,-77.395483,8,-5,"U","America/Nassau"
1934,"Treasure Cay","Treasure Cay","Bahamas","TCB","MYAT",26.745336,-77.391269,8,-5,"U","America/Nassau"
1935,"Chub Cay","Chub Cay","Bahamas","CCZ","MYBC",25.417108,-77.88085,5,-5,"U","America/Nassau"
1936,"Great Harbour Cay","Bullocks Harbour","Bahamas","","MYBG",25.738331,-77.840114,18,-5,"U","America/Nassau"
1937,"South Bimini","Alice Town","Bahamas","BIM","MYBS",25.699881,-79.264656,10,-5,"U","America/Nassau"
6874,"De Kalb Taylor Municipal Airport","De Kalb","United States","DKB",\N,41.9338342,-88.7056864,914,-6,"U","America/Chicago"
1941,"Exuma Intl","Great Exuma","Bahamas","GGT","MYEF",23.562631,-75.877958,9,-5,"U","America/Nassau"
1942,"George Town","George Town","Bahamas","","MYEG",23.466667,-75.78167,5,-5,"U","America/Nassau"
1943,"North Eleuthera","North Eleuthera","Bahamas","ELH","MYEH",25.474861,-76.683489,13,-5,"U","America/Nassau"
1944,"Governors Harbour","Governor's Harbor","Bahamas","GHB","MYEM",25.284706,-76.331011,26,-5,"U","America/Nassau"
1945,"Normans Cay","Norman's Cay","Bahamas","","MYEN",24.594258,-76.820214,8,-5,"U","America/Nassau"
1946,"Rock Sound","Rock Sound","Bahamas","RSD","MYER",24.8917,-76.177739,10,-5,"U","America/Nassau"
1947,"Staniel Cay","Staniel Cay","Bahamas","","MYES",24.169083,-76.439056,5,-5,"U","America/Nassau"
1948,"Grand Bahama Intl","Freeport","Bahamas","FPO","MYGF",26.558686,-78.695553,7,-5,"U","America/Nassau"
1949,"Matthew Town","Matthew Town","Bahamas","IGA","MYIG",20.975,-73.666862,8,-5,"U","America/Nassau"
1950,"Deadmans Cay","Dead Man's Cay","Bahamas","LGI","MYLD",23.179014,-75.093597,9,-5,"U","America/Nassau"
1951,"Stella Maris","Stella Maris","Bahamas","SML","MYLS",23.581444,-75.270475,10,-5,"U","America/Nassau"
1952,"Mayaguana","Mayaguana","Bahamas","MYG","MYMM",22.379528,-73.0135,11,-5,"U","America/Nassau"
1953,"Lynden Pindling Intl","Nassau","Bahamas","NAS","MYNN",25.038958,-77.466231,16,-5,"U","America/Nassau"
1954,"Duncan Town","Duncan Town","Bahamas","","MYRD",22.181803,-75.729456,6,-5,"U","America/Nassau"
1955,"New Port Nelson","Port Nelson","Bahamas","","MYRP",23.684378,-74.836186,15,-5,"U","America/Nassau"
1956,"San Salvador","Cockburn Town","Bahamas","ZSA","MYSM",24.063275,-74.523967,24,-5,"U","America/Nassau"
1957,"Philip S W Goldson Intl","Belize City","Belize","BZE","MZBZ",17.539144,-88.308203,15,-6,"U","America/Belize"
1958,"Aitutaki","Aitutaki","Cook Islands","AIT","NCAI",-18.830922,-159.764233,14,-10,"U","Pacific/Rarotonga"
1959,"Rarotonga Intl","Avarua","Cook Islands","RAR","NCRG",-21.202739,-159.805556,19,-10,"U","Pacific/Rarotonga"
1960,"Nadi Intl","Nandi","Fiji","NAN","NFFN",-17.755392,177.443378,59,12,"U","Pacific/Fiji"
1961,"Nausori Intl","Nausori","Fiji","SUV","NFNA",-18.043267,178.559228,17,12,"U","Pacific/Fiji"
1963,"Fua Amotu Intl","Tongatapu","Tonga","TBU","NFTF",-21.241214,-175.149644,126,13,"U","Pacific/Tongatapu"
1964,"Vavau Intl","Vava'u","Tonga","VAV","NFTV",-18.585336,-173.961717,236,13,"U","Pacific/Tongatapu"
1965,"Bonriki Intl","Tarawa","Kiribati","TRW","NGTA",1.381636,173.147036,9,12,"U","Pacific/Tarawa"
1966,"Tabiteuea North","Tabiteuea North","Kiribati","TBF","NGTE",-1.224469,174.775614,7,12,"U",\N
6809,"Maitland Airport","Maitland","Australia","MTL","YMND",-32.7033,151.488,75,10,"O","Australia/Sydney"
1968,"Wallis","Wallis","Wallis and Futuna","WLS","NLWW",-13.238281,-176.199228,79,12,"U","Pacific/Wallis"
1969,"Faleolo Intl","Faleolo","Samoa","APW","NSFA",-13.829969,-172.008336,58,13,"U","Pacific/Apia"
1970,"Pago Pago Intl","Pago Pago","American Samoa","PPG","NSTU",-14.331,-170.7105,32,-11,"U","Pacific/Pago_Pago"
1971,"Rurutu","Rurutu","French Polynesia","RUR","NTAR",-22.434069,-151.360614,18,-10,"U",\N
1972,"Tubuai","Tubuai","French Polynesia","TUB","NTAT",-23.365353,-149.524072,7,-10,"U","Pacific/Tahiti"
1973,"Anaa","Anaa","French Polynesia","AAA","NTGA",-17.352606,-145.509956,10,-10,"U","Pacific/Tahiti"
1974,"Fangatau","Fangatau","French Polynesia","","NTGB",-15.819928,-140.88715,9,-10,"U","Pacific/Tahiti"
1975,"Tikehau","Tikehau","French Polynesia","TIH","NTGC",-15.119617,-148.230697,6,-10,"U","Pacific/Tahiti"
1976,"Reao","Reao","French Polynesia","REA","NTGE",-18.465861,-136.439706,12,-10,"U",\N
1977,"Fakarava","Fakarava","French Polynesia","FAV","NTGF",-16.05415,-145.656994,13,-10,"U","Pacific/Tahiti"
1978,"Manihi","Manihi","French Polynesia","XMH","NTGI",-14.436764,-146.070056,14,-10,"U","Pacific/Tahiti"
1979,"Totegegie","Totegegie","French Polynesia","GMR","NTGJ",-23.079861,-134.890333,7,-9,"U","Pacific/Gambier"
1980,"Kaukura","Kaukura Atoll","French Polynesia","KKR","NTGK",-15.663333,-146.884769,11,-10,"U","Pacific/Tahiti"
1981,"Makemo","Makemo","French Polynesia","MKP","NTGM",-16.583919,-143.658369,3,-10,"U","Pacific/Tahiti"
1982,"Puka Puka","Puka Puka","French Polynesia","PKP","NTGP",-14.809458,-138.812811,5,-10,"U","Pacific/Tahiti"
1983,"Takapoto","Takapoto","French Polynesia","TKP","NTGT",-14.709544,-145.245814,12,-10,"U","Pacific/Tahiti"
1984,"Arutua","Arutua","French Polynesia","AXR","NTGU",-15.248289,-146.616708,9,-10,"U","Pacific/Tahiti"
1985,"Mataiva","Mataiva","French Polynesia","MVT","NTGV",-14.868055,-148.717225,11,-10,"U","Pacific/Tahiti"
1986,"Takaroa","Takaroa","French Polynesia","TKX","NTKR",-14.455781,-145.024542,13,-10,"U","Pacific/Tahiti"
1987,"Nuku Hiva","Nuku Hiva","French Polynesia","NHV","NTMD",-8.795603,-140.228789,220,-9.5,"U","Pacific/Marquesas"
6873,"Purude University Airport","Lafayette","United States","LAF",\N,40.4123056,-86.9368889,606,-5,"A","America/New_York"
1989,"Bora Bora","Bora Bora","French Polynesia","BOB","NTTB",-16.444378,-151.751286,10,-10,"U","Pacific/Tahiti"
1990,"Rangiroa","Rangiroa","French Polynesia","RGI","NTTG",-14.954283,-147.6608,10,-10,"U","Pacific/Tahiti"
1991,"Huahine","Huahine Island","French Polynesia","HUH","NTTH",-16.687242,-151.021667,7,-10,"U","Pacific/Tahiti"
1992,"Moorea","Moorea","French Polynesia","MOZ","NTTM",-17.489972,-149.761869,9,-10,"U","Pacific/Tahiti"
1993,"Hao","Hao Island","French Polynesia","HOI","NTTO",-18.074814,-140.945886,10,-10,"U",\N
1994,"Maupiti","Maupiti","French Polynesia","MAU","NTTP",-16.426486,-152.243669,15,-10,"U","Pacific/Tahiti"
1995,"Raiatea","Raiatea Island","French Polynesia","RFP","NTTR",-16.722861,-151.465856,3,-10,"U","Pacific/Tahiti"
1997,"Port Vila Bauerfield","Port-vila","Vanuatu","VLI","NVVV",-17.699325,168.319794,70,11,"U","Pacific/Efate"
1998,"Kone","Kone","New Caledonia","KNQ","NWWD",-21.053428,164.837806,23,11,"U","Pacific/Noumea"
1999,"Koumac","Koumac","New Caledonia","KOC","NWWK",-20.546314,164.255625,42,11,"U","Pacific/Noumea"
2000,"Lifou","Lifou","New Caledonia","LIF","NWWL",-20.7748,167.239864,92,11,"U","Pacific/Noumea"
2001,"Magenta","Noumea","New Caledonia","GEA","NWWM",-22.258278,166.472806,10,11,"U","Pacific/Noumea"
2002,"Mare","Mare","New Caledonia","MEE","NWWR",-21.481678,168.037508,141,11,"U","Pacific/Noumea"
2003,"Touho","Touho","New Caledonia","TOU","NWWU",-20.790028,165.259486,10,11,"U","Pacific/Noumea"
2004,"Ouvea","Ouvea","New Caledonia","UVE","NWWV",-20.640556,166.572778,23,11,"U","Pacific/Noumea"
2005,"La Tontouta","Noumea","New Caledonia","NOU","NWWW",-22.014553,166.212972,52,11,"U","Pacific/Noumea"
2006,"Auckland Intl","Auckland","New Zealand","AKL","NZAA",-37.008056,174.791667,23,12,"Z","Pacific/Auckland"
2007,"Taupo","Taupo","New Zealand","TUO","NZAP",-38.739723,176.084444,1335,12,"Z","Pacific/Auckland"
2008,"Ardmore","Ardmore","New Zealand","AMZ","NZAR",-37.029722,174.973333,111,12,"Z","Pacific/Auckland"
2009,"Christchurch Intl","Christchurch","New Zealand","CHC","NZCH",-43.489358,172.532225,123,12,"Z","Pacific/Auckland"
2010,"Chatham Islands","Chatham Island","New Zealand","CHT","NZCI",-43.81,-176.457222,43,12.75,"Z","Pacific/Chatham"
2011,"Dunedin","Dunedin","New Zealand","DUD","NZDN",-45.928055,170.198333,4,12,"Z","Pacific/Auckland"
2012,"Gisborne","Gisborne","New Zealand","GIS","NZGS",-38.663333,177.978333,15,12,"Z","Pacific/Auckland"
2013,"Glentanner","Glentanner","New Zealand","MON","NZGT",-43.906666,170.128333,1824,12,"Z","Pacific/Auckland"
2014,"Hokitika","Hokitika","New Zealand","HKK","NZHK",-42.713611,170.985278,146,12,"Z","Pacific/Auckland"
2015,"Hamilton","Hamilton","New Zealand","HLZ","NZHN",-37.866661,175.332056,172,12,"Z","Pacific/Auckland"
2016,"Hastings","Hastings","New Zealand","","NZHS",-39.646667,176.766944,72,12,"Z","Pacific/Auckland"
2017,"Kerikeri","Kerikeri","New Zealand","KKE","NZKK",-35.262779,173.911944,492,12,"Z","Pacific/Auckland"
2018,"Kaitaia","Kaitaia","New Zealand","KAT","NZKT",-35.07,173.285278,270,12,"Z","Pacific/Auckland"
2019,"Alexandra","Alexandra","New Zealand","ALR","NZLX",-45.211666,169.373333,752,12,"Z","Pacific/Auckland"
2020,"Mount Cook","Mount Cook","New Zealand","GTN","NZMC",-43.764999,170.133333,2153,12,"Z","Pacific/Auckland"
2021,"Manapouri","Manapouri","New Zealand","TEU","NZMO",-45.533056,167.65,687,12,"Z","Pacific/Auckland"
2022,"Masterton","Masterton","New Zealand","MRO","NZMS",-40.973333,175.633611,364,12,"Z","Pacific/Auckland"
2023,"New Plymouth","New Plymouth","New Zealand","NPL","NZNP",-39.008611,174.179167,97,12,"Z","Pacific/Auckland"
2024,"Nelson","Nelson","New Zealand","NSN","NZNS",-41.298333,173.221111,17,12,"Z","Pacific/Auckland"
2025,"Invercargill","Invercargill","New Zealand","IVC","NZNV",-46.412408,168.312992,5,12,"Z","Pacific/Auckland"
2026,"Ohakea","Ohakea","New Zealand","","NZOH",-40.206039,175.387808,164,12,"Z","Pacific/Auckland"
2027,"Oamaru","Oamaru","New Zealand","OAM","NZOU",-44.97,171.081667,99,12,"Z","Pacific/Auckland"
2028,"Palmerston North","Palmerston North","New Zealand","PMR","NZPM",-40.320556,175.616944,151,12,"Z","Pacific/Auckland"
2029,"Paraparaumu","Paraparaumu","New Zealand","PPQ","NZPP",-40.904722,174.989167,22,12,"Z","Pacific/Auckland"
2030,"Queenstown","Queenstown International","New Zealand","ZQN","NZQN",-45.021111,168.739167,1171,12,"Z","Pacific/Auckland"
2031,"Rotorua","Rotorua","New Zealand","ROT","NZRO",-38.109167,176.317222,935,12,"Z","Pacific/Auckland"
2032,"Waiouru","Waiouru","New Zealand","","NZRU",-39.446389,175.658333,2686,12,"Z","Pacific/Auckland"
2033,"South Pole Station","Stephen's Island","Antarctica","","NZSP",-89.999997,0,9300,12,"U","Antarctica/South_Pole"
2034,"Tauranga","Tauranga","New Zealand","TRG","NZTG",-37.671944,176.19611,13,12,"Z","Pacific/Auckland"
2035,"Timaru","Timaru","New Zealand","TIU","NZTU",-44.302778,171.225278,89,12,"Z","Pacific/Auckland"
2036,"Pukaki","Pukaki","New Zealand","","NZUK",-44.235,170.118333,1575,12,"Z","Pacific/Auckland"
2037,"Woodbourne","Woodbourne","New Zealand","BHE","NZWB",-41.518333,173.870278,109,12,"Z","Pacific/Auckland"
2038,"Mcmurdo Station","Weydon","Antarctica","","NZWD",-77.867358,167.056572,68,12,"N","Antarctica/South_Pole"
2039,"Wanaka","Wanaka","New Zealand","WKA","NZWF",-44.722222,169.245556,1142,12,"Z","Pacific/Auckland"
2040,"Wigram","Wigram","New Zealand","","NZWG",-43.551111,172.552778,74,12,"Z","Pacific/Auckland"
2041,"Whakatane","Whakatane","New Zealand","WHK","NZWK",-37.920556,176.914167,20,12,"Z","Pacific/Auckland"
2042,"Wellington Intl","Wellington","New Zealand","WLG","NZWN",-41.327221,174.805278,41,12,"Z","Pacific/Auckland"
2043,"Wairoa","Wairoa","New Zealand","","NZWO",-39.006944,177.406667,42,12,"Z","Pacific/Auckland"
2044,"Whenuapai","Whenuapai","New Zealand","","NZWP",-36.787777,174.630278,100,12,"Z","Pacific/Auckland"
2045,"Whangarei","Whangarei","New Zealand","WRE","NZWR",-35.768333,174.365,133,12,"Z","Pacific/Auckland"
2046,"Westport","Westport","New Zealand","WSZ","NZWS",-41.738056,171.580833,13,12,"Z","Pacific/Auckland"
2047,"Wanganui","Wanganui","New Zealand","WAG","NZWU",-39.962222,175.025278,27,12,"Z","Pacific/Auckland"
2048,"Herat","Herat","Afghanistan","HEA","OAHR",34.210017,62.2283,3206,4.5,"U","Asia/Kabul"
2049,"Jalalabad","Jalalabad","Afghanistan","JAA","OAJL",34.399842,70.498625,1814,4.5,"U","Asia/Kabul"
2050,"Kabul Intl","Kabul","Afghanistan","KBL","OAKB",34.565853,69.212328,5877,4.5,"U","Asia/Kabul"
2051,"Kandahar","Kandahar","Afghanistan","KDH","OAKN",31.505756,65.847822,3337,4.5,"U","Asia/Kabul"
2052,"Maimana","Maimama","Afghanistan","MMZ","OAMN",35.930789,64.760917,2743,4.5,"U","Asia/Kabul"
2053,"Mazar I Sharif","Mazar-i-sharif","Afghanistan","MZR","OAMS",36.706914,67.209678,1284,4.5,"U","Asia/Kabul"
2054,"Shindand","Shindand","Afghanistan","","OASD",33.391331,62.260975,3773,4.5,"U","Asia/Kabul"
2055,"Sheberghan","Sheberghan","Afghanistan","","OASG",36.750783,65.913164,1053,4.5,"U","Asia/Kabul"
2056,"Konduz","Kunduz","Afghanistan","UND","OAUZ",36.665111,68.910833,1457,4.5,"U","Asia/Kabul"
2057,"Bahrain Intl","Bahrain","Bahrain","BAH","OBBI",26.270834,50.63361,6,3,"U","Asia/Bahrain"
2058,"Shaikh Isa","Bahrain","Bahrain","","OBBS",25.918362,50.590557,136,3,"U","Asia/Bahrain"
2059,"Abha","Abha","Saudi Arabia","AHB","OEAB",18.240367,42.656625,6858,3,"U","Asia/Riyadh"
2060,"Al Ahsa","Al-ahsa","Saudi Arabia","HOF","OEAH",25.285306,49.485189,588,3,"U","Asia/Riyadh"
2061,"Al Baha","El-baha","Saudi Arabia","ABT","OEBA",20.296139,41.634277,5486,3,"U","Asia/Riyadh"
2062,"Bisha","Bisha","Saudi Arabia","BHH","OEBH",19.98435,42.620881,3887,3,"U","Asia/Riyadh"
2063,"Abqaiq","Abqaiq","Saudi Arabia","","OEBQ",25.911281,49.591231,229,3,"U","Asia/Riyadh"
2064,"King Fahd Intl","Dammam","Saudi Arabia","DMM","OEDF",26.471161,49.79789,72,3,"U","Asia/Riyadh"
2065,"King Abdulaziz Ab","Dhahran","Saudi Arabia","DHA","OEDR",26.265417,50.152027,84,3,"U","Asia/Riyadh"
2066,"King Abdullah Bin Abdulaziz","Gizan","Saudi Arabia","GIZ","OEGN",16.901111,42.585833,20,3,"U","Asia/Riyadh"
2067,"Gassim","Gassim","Saudi Arabia","ELQ","OEGS",26.302822,43.773911,2126,3,"U","Asia/Riyadh"
2068,"Guriat","Guriat","Saudi Arabia","URY","OEGT",31.411942,37.279469,1672,3,"U","Asia/Riyadh"
2069,"Hail","Hail","Saudi Arabia","HAS","OEHL",27.437917,41.686292,3331,3,"U","Asia/Riyadh"
2070,"Jubail","Jubail","Saudi Arabia","","OEJB",27.039028,49.405083,26,3,"U","Asia/Riyadh"
2071,"King Faisal Naval Base","Jeddah","Saudi Arabia","","OEJF",21.3481,39.173033,7,3,"U","Asia/Riyadh"
2072,"King Abdulaziz Intl","Jeddah","Saudi Arabia","JED","OEJN",21.679564,39.156536,48,3,"U","Asia/Riyadh"
2073,"King Khaled Military City","King Khalid Mil.city","Saudi Arabia","HBT","OEKK",27.900917,45.528194,1352,3,"U","Asia/Riyadh"
2074,"Prince Mohammad Bin Abdulaziz","Madinah","Saudi Arabia","MED","OEMA",24.553422,39.705061,2151,3,"U","Asia/Riyadh"
2075,"Nejran","Nejran","Saudi Arabia","EAM","OENG",17.611436,44.419169,3982,3,"U","Asia/Riyadh"
2076,"Qaisumah","Hafr Al-batin","Saudi Arabia","AQI","OEPA",28.335192,46.125069,1174,3,"U","Asia/Riyadh"
2077,"Pump Station 3","Petroline 3","Saudi Arabia","","OEPC",25.174547,47.488431,1740,3,"U","Asia/Riyadh"
2078,"Pump Station 6","Petroline 6","Saudi Arabia","","OEPF",24.710333,44.964527,2530,3,"U","Asia/Riyadh"
2079,"Pump Station 10","Petroline 10","Saudi Arabia","","OEPJ",24.107339,41.036047,2840,3,"U","Asia/Riyadh"
2080,"Rabigh","Rabigh","Saudi Arabia","","OERB",22.702608,39.069842,22,3,"U","Asia/Riyadh"
2081,"Rafha","Rafha","Saudi Arabia","RAH","OERF",29.626419,43.490614,1474,3,"U","Asia/Riyadh"
2082,"King Khaled Intl","Riyadh","Saudi Arabia","RUH","OERK",24.95764,46.698776,2049,3,"U","Asia/Riyadh"
2083,"Ras Mishab","Rash Mishab","Saudi Arabia","","OERM",28.079584,48.610973,13,3,"U","Asia/Riyadh"
2084,"Arar","Arar","Saudi Arabia","RAE","OERR",30.906589,41.138217,1813,3,"U","Asia/Riyadh"
2085,"Ras Tanura","Ras Tanura","Saudi Arabia","","OERT",26.723108,50.030814,6,3,"U","Asia/Riyadh"
2086,"Sharurah","Sharurah","Saudi Arabia","SHW","OESH",17.466875,47.121431,2363,3,"U","Asia/Riyadh"
6808,"Mudgee Airport","Mudgee","Australia","DGE","YMDG",-32.5625,149.611,1545,10,"O","Australia/Sydney"
2088,"Sulayel","Sulayel","Saudi Arabia","SLF","OESL",20.464744,45.619644,2021,3,"U","Asia/Riyadh"
2089,"Tabuk","Tabuk","Saudi Arabia","TUU","OETB",28.365417,36.618889,2551,3,"U","Asia/Riyadh"
2090,"Taif","Taif","Saudi Arabia","TIF","OETF",21.483418,40.544334,4848,3,"U","Asia/Riyadh"
2091,"Thumamah","Thumamah","Saudi Arabia","","OETH",25.212986,46.640978,1870,3,"U","Asia/Riyadh"
2092,"Ras Tanajib","Ras Tanajib","Saudi Arabia","","OETN",27.867844,48.76915,30,3,"U","Asia/Riyadh"
2093,"Turaif","Turaif","Saudi Arabia","TUI","OETR",31.692683,38.7312,2803,3,"U","Asia/Riyadh"
6872,"Miami University Airport","Oxford","United States","OXD",\N,39.5022607,-84.7843814,1040,-5,"U","America/New_York"
2095,"Wejh","Wejh","Saudi Arabia","EJH","OEWJ",26.198553,36.476381,66,3,"U","Asia/Riyadh"
2096,"Yenbo","Yenbo","Saudi Arabia","YNB","OEYN",24.144244,38.06335,26,3,"U","Asia/Riyadh"
2097,"Abadan","Abadan","Iran","ABD","OIAA",30.371111,48.228333,19,3.5,"E","Asia/Tehran"
2098,"Dezful","Dezful","Iran","","OIAD",32.434444,48.39764,474,3.5,"E","Asia/Tehran"
2099,"Aghajari","Aghajari","Iran","","OIAG",30.74445,49.677183,88,3.5,"E","Asia/Tehran"
2100,"Gachsaran","Gachsaran","Iran","","OIAH",30.337567,50.827964,2414,3.5,"E","Asia/Tehran"
2101,"Shahid Asyaee","Masjed Soleiman","Iran","QMJ","OIAI",32.002372,49.270364,1206,3.5,"E","Asia/Tehran"
2102,"Omidiyeh","Omidyeh","Iran","","OIAJ",30.835167,49.534916,85,3.5,"E","Asia/Tehran"
2103,"Mahshahr","Bandar Mahshahr","Iran","MRX","OIAM",30.556192,49.151879,8,3.5,"E","Asia/Tehran"
2104,"Ahwaz","Ahwaz","Iran","AWZ","OIAW",31.337431,48.76195,66,3.5,"E","Asia/Tehran"
2105,"Abumusa Island","Abumusa I.","Iran","","OIBA",25.875742,55.032994,23,3.5,"E","Asia/Tehran"
2106,"Bushehr","Bushehr","Iran","BUZ","OIBB",28.944811,50.834637,68,3.5,"E","Asia/Tehran"
2107,"Bastak","Bastak","Iran","","OIBH",27.212678,54.318592,1350,3.5,"E","Asia/Tehran"
2108,"Asaloyeh","Golbandi","Iran","","OIBI",27.481425,52.615483,15,3.5,"E","Asia/Tehran"
2109,"Kish Island","Kish Island","Iran","KIH","OIBK",26.526156,53.980211,101,3.5,"E","Asia/Tehran"
2110,"Bandar Lengeh","Bandar Lengeh","Iran","BDH","OIBL",26.532,54.824847,67,3.5,"E","Asia/Tehran"
2111,"Khark Island","Khark Island","Iran","","OIBQ",29.260278,50.323889,17,3.5,"E","Asia/Tehran"
2112,"Sirri Island","Siri Island","Iran","","OIBS",25.908869,54.5394,43,3.5,"E","Asia/Tehran"
2113,"Lavan Island","Lavan Island","Iran","","OIBV",26.8103,53.356289,76,3.5,"E","Asia/Tehran"
2114,"Shahid Ashrafi Esfahani","Bakhtaran","Iran","KSH","OICC",34.345853,47.158128,4301,3.5,"E","Asia/Tehran"
